periodo_cfe,Hora,Día,Temporada
Intermedia,11:45,2,Invierno
Intermedia,11:50,2,Invierno
Intermedia,11:55,2,Invierno
Intermedia,12:00,2,Invierno
Intermedia,12:05,2,Invierno
Intermedia,12:10,2,Invierno
Intermedia,12:15,2,Invierno
Intermedia,12:20,2,Invierno
Intermedia,12:25,2,Invierno
Intermedia,12:30,2,Invierno
Intermedia,12:35,2,Invierno
Intermedia,12:40,2,Invierno
Intermedia,12:45,2,Invierno
Intermedia,12:50,2,Invierno
Intermedia,12:55,2,Invierno
Intermedia,13:00,2,Invierno
Intermedia,13:05,2,Invierno
Intermedia,13:10,2,Invierno
Intermedia,13:15,2,Invierno
Intermedia,13:20,2,Invierno
Intermedia,13:25,2,Invierno
Intermedia,13:30,2,Invierno
Intermedia,13:35,2,Invierno
Intermedia,13:40,2,Invierno
Intermedia,13:45,2,Invierno
Intermedia,13:50,2,Invierno
Intermedia,13:55,2,Invierno
Intermedia,14:00,2,Invierno
Intermedia,14:05,2,Invierno
Intermedia,14:10,2,Invierno
Intermedia,14:15,2,Invierno
Intermedia,14:20,2,Invierno
Intermedia,14:25,2,Invierno
Intermedia,14:30,2,Invierno
Intermedia,14:35,2,Invierno
Intermedia,14:40,2,Invierno
Intermedia,14:45,2,Invierno
Intermedia,14:50,2,Invierno
Intermedia,14:55,2,Invierno
Intermedia,15:00,2,Invierno
Intermedia,15:05,2,Invierno
Intermedia,15:10,2,Invierno
Intermedia,15:15,2,Invierno
Intermedia,15:20,2,Invierno
Intermedia,15:25,2,Invierno
Intermedia,15:30,2,Invierno
Intermedia,15:35,2,Invierno
Intermedia,15:40,2,Invierno
Intermedia,15:45,2,Invierno
Intermedia,15:50,2,Invierno
Intermedia,15:55,2,Invierno
Intermedia,16:00,2,Invierno
Intermedia,16:05,2,Invierno
Intermedia,16:10,2,Invierno
Intermedia,16:15,2,Invierno
Intermedia,16:20,2,Invierno
Intermedia,16:25,2,Invierno
Intermedia,16:30,2,Invierno
Intermedia,16:35,2,Invierno
Intermedia,16:40,2,Invierno
Intermedia,16:45,2,Invierno
Intermedia,16:50,2,Invierno
Intermedia,16:55,2,Invierno
Intermedia,17:00,2,Invierno
Intermedia,17:05,2,Invierno
Intermedia,17:10,2,Invierno
Intermedia,17:15,2,Invierno
Intermedia,17:20,2,Invierno
Intermedia,17:25,2,Invierno
Intermedia,17:30,2,Invierno
Intermedia,17:35,2,Invierno
Intermedia,17:40,2,Invierno
Intermedia,17:45,2,Invierno
Intermedia,17:50,2,Invierno
Intermedia,17:55,2,Invierno
Intermedia,18:00,2,Invierno
Intermedia,18:05,2,Invierno
Intermedia,18:10,2,Invierno
Intermedia,18:15,2,Invierno
Intermedia,18:20,2,Invierno
Intermedia,18:25,2,Invierno
Intermedia,18:30,2,Invierno
Intermedia,18:35,2,Invierno
Intermedia,18:40,2,Invierno
Intermedia,18:45,2,Invierno
Intermedia,18:50,2,Invierno
Intermedia,18:55,2,Invierno
Intermedia,19:00,2,Invierno
Intermedia,19:05,2,Invierno
Intermedia,19:10,2,Invierno
Intermedia,19:15,2,Invierno
Intermedia,19:20,2,Invierno
Intermedia,19:25,2,Invierno
Intermedia,19:30,2,Invierno
Intermedia,19:35,2,Invierno
Intermedia,19:40,2,Invierno
Intermedia,19:45,2,Invierno
Intermedia,19:50,2,Invierno
Intermedia,19:55,2,Invierno
Punta,20:00,2,Invierno
Punta,20:05,2,Invierno
Punta,20:10,2,Invierno
Punta,20:15,2,Invierno
Punta,20:20,2,Invierno
Punta,20:25,2,Invierno
Punta,20:30,2,Invierno
Punta,20:35,2,Invierno
Punta,20:40,2,Invierno
Punta,20:45,2,Invierno
Punta,20:50,2,Invierno
Punta,20:55,2,Invierno
Punta,21:00,2,Invierno
Punta,21:05,2,Invierno
Punta,21:10,2,Invierno
Punta,21:15,2,Invierno
Punta,21:20,2,Invierno
Punta,21:25,2,Invierno
Punta,21:30,2,Invierno
Punta,21:35,2,Invierno
Punta,21:40,2,Invierno
Punta,21:45,2,Invierno
Punta,21:50,2,Invierno
Punta,21:55,2,Invierno
Intermedia,22:00,2,Invierno
Intermedia,22:05,2,Invierno
Intermedia,22:10,2,Invierno
Intermedia,22:15,2,Invierno
Intermedia,22:20,2,Invierno
Intermedia,22:25,2,Invierno
Intermedia,22:30,2,Invierno
Intermedia,22:35,2,Invierno
Intermedia,22:40,2,Invierno
Intermedia,22:45,2,Invierno
Intermedia,22:50,2,Invierno
Intermedia,22:55,2,Invierno
Intermedia,23:00,2,Invierno
Intermedia,23:05,2,Invierno
Intermedia,23:10,2,Invierno
Intermedia,23:15,2,Invierno
Intermedia,23:20,2,Invierno
Intermedia,23:25,2,Invierno
Intermedia,23:30,2,Invierno
Intermedia,23:35,2,Invierno
Intermedia,23:40,2,Invierno
Intermedia,23:45,2,Invierno
Intermedia,23:50,2,Invierno
Intermedia,23:55,2,Invierno
Base,0:00,3,Invierno
Base,0:05,3,Invierno
Base,0:10,3,Invierno
Base,0:15,3,Invierno
Base,0:20,3,Invierno
Base,0:25,3,Invierno
Base,0:30,3,Invierno
Base,0:35,3,Invierno
Base,0:40,3,Invierno
Base,0:45,3,Invierno
Base,0:50,3,Invierno
Base,0:55,3,Invierno
Base,1:00,3,Invierno
Base,1:05,3,Invierno
Base,1:10,3,Invierno
Base,1:15,3,Invierno
Base,1:20,3,Invierno
Base,1:25,3,Invierno
Base,1:30,3,Invierno
Base,1:35,3,Invierno
Base,1:40,3,Invierno
Base,1:45,3,Invierno
Base,1:50,3,Invierno
Base,1:55,3,Invierno
Base,2:00,3,Invierno
Base,2:05,3,Invierno
Base,2:10,3,Invierno
Base,2:15,3,Invierno
Base,2:20,3,Invierno
Base,2:25,3,Invierno
Base,2:30,3,Invierno
Base,2:35,3,Invierno
Base,2:40,3,Invierno
Base,2:45,3,Invierno
Base,2:50,3,Invierno
Base,2:55,3,Invierno
Base,3:00,3,Invierno
Base,3:05,3,Invierno
Base,3:10,3,Invierno
Base,3:15,3,Invierno
Base,3:20,3,Invierno
Base,3:25,3,Invierno
Base,3:30,3,Invierno
Base,3:35,3,Invierno
Base,3:40,3,Invierno
Base,3:45,3,Invierno
Base,3:50,3,Invierno
Base,3:55,3,Invierno
Base,4:00,3,Invierno
Base,4:05,3,Invierno
Base,4:10,3,Invierno
Base,4:15,3,Invierno
Base,4:20,3,Invierno
Base,4:25,3,Invierno
Base,4:30,3,Invierno
Base,4:35,3,Invierno
Base,4:40,3,Invierno
Base,4:45,3,Invierno
Base,4:50,3,Invierno
Base,4:55,3,Invierno
Base,5:00,3,Invierno
Base,5:05,3,Invierno
Base,5:10,3,Invierno
Base,5:15,3,Invierno
Base,5:20,3,Invierno
Base,5:25,3,Invierno
Base,5:30,3,Invierno
Base,5:35,3,Invierno
Base,5:40,3,Invierno
Base,5:45,3,Invierno
Base,5:50,3,Invierno
Base,5:55,3,Invierno
Base,6:00,3,Invierno
Base,6:05,3,Invierno
Base,6:10,3,Invierno
Base,6:15,3,Invierno
Base,6:20,3,Invierno
Base,6:25,3,Invierno
Base,6:30,3,Invierno
Base,6:35,3,Invierno
Base,6:40,3,Invierno
Base,6:45,3,Invierno
Base,6:50,3,Invierno
Base,6:55,3,Invierno
Intermedia,7:00,3,Invierno
Intermedia,7:05,3,Invierno
Intermedia,7:10,3,Invierno
Intermedia,7:15,3,Invierno
Intermedia,7:20,3,Invierno
Intermedia,7:25,3,Invierno
Intermedia,7:30,3,Invierno
Intermedia,7:35,3,Invierno
Intermedia,7:40,3,Invierno
Intermedia,7:45,3,Invierno
Intermedia,7:50,3,Invierno
Intermedia,7:55,3,Invierno
Intermedia,8:00,3,Invierno
Intermedia,8:05,3,Invierno
Intermedia,8:10,3,Invierno
Intermedia,8:15,3,Invierno
Intermedia,8:20,3,Invierno
Intermedia,8:25,3,Invierno
Intermedia,8:30,3,Invierno
Intermedia,8:35,3,Invierno
Intermedia,8:40,3,Invierno
Intermedia,8:45,3,Invierno
Intermedia,8:50,3,Invierno
Intermedia,8:55,3,Invierno
Intermedia,9:00,3,Invierno
Intermedia,9:05,3,Invierno
Intermedia,9:10,3,Invierno
Intermedia,9:15,3,Invierno
Intermedia,9:20,3,Invierno
Intermedia,9:25,3,Invierno
Intermedia,9:30,3,Invierno
Intermedia,9:35,3,Invierno
Intermedia,9:40,3,Invierno
Intermedia,9:45,3,Invierno
Intermedia,9:50,3,Invierno
Intermedia,9:55,3,Invierno
Intermedia,10:00,3,Invierno
Intermedia,10:05,3,Invierno
Intermedia,10:10,3,Invierno
Intermedia,10:15,3,Invierno
Intermedia,10:20,3,Invierno
Intermedia,10:25,3,Invierno
Intermedia,10:30,3,Invierno
Intermedia,10:35,3,Invierno
Intermedia,10:40,3,Invierno
Intermedia,10:45,3,Invierno
Intermedia,10:50,3,Invierno
Intermedia,10:55,3,Invierno
Intermedia,11:00,3,Invierno
Intermedia,11:05,3,Invierno
Intermedia,11:10,3,Invierno
Intermedia,11:15,3,Invierno
Intermedia,11:20,3,Invierno
Intermedia,11:25,3,Invierno
Intermedia,11:30,3,Invierno
Intermedia,11:35,3,Invierno
Intermedia,11:40,3,Invierno
Intermedia,11:45,3,Invierno
Intermedia,11:50,3,Invierno
Intermedia,11:55,3,Invierno
Intermedia,12:00,3,Invierno
Intermedia,12:05,3,Invierno
Intermedia,12:10,3,Invierno
Intermedia,12:15,3,Invierno
Intermedia,12:20,3,Invierno
Intermedia,12:25,3,Invierno
Intermedia,12:30,3,Invierno
Intermedia,12:35,3,Invierno
Intermedia,12:40,3,Invierno
Intermedia,12:45,3,Invierno
Intermedia,12:50,3,Invierno
Intermedia,12:55,3,Invierno
Intermedia,13:00,3,Invierno
Intermedia,13:05,3,Invierno
Intermedia,13:10,3,Invierno
Intermedia,13:15,3,Invierno
Intermedia,13:20,3,Invierno
Intermedia,13:25,3,Invierno
Intermedia,13:30,3,Invierno
Intermedia,13:35,3,Invierno
Intermedia,13:40,3,Invierno
Intermedia,13:45,3,Invierno
Intermedia,13:50,3,Invierno
Intermedia,13:55,3,Invierno
Intermedia,14:00,3,Invierno
Intermedia,14:05,3,Invierno
Intermedia,14:10,3,Invierno
Intermedia,14:15,3,Invierno
Intermedia,14:20,3,Invierno
Intermedia,14:25,3,Invierno
Intermedia,14:30,3,Invierno
Intermedia,14:35,3,Invierno
Intermedia,14:40,3,Invierno
Intermedia,14:45,3,Invierno
Intermedia,14:50,3,Invierno
Intermedia,14:55,3,Invierno
Intermedia,15:00,3,Invierno
Intermedia,15:05,3,Invierno
Intermedia,15:10,3,Invierno
Intermedia,15:15,3,Invierno
Intermedia,15:20,3,Invierno
Intermedia,15:25,3,Invierno
Intermedia,15:30,3,Invierno
Intermedia,15:35,3,Invierno
Intermedia,15:40,3,Invierno
Intermedia,15:45,3,Invierno
Intermedia,15:50,3,Invierno
Intermedia,15:55,3,Invierno
Intermedia,16:00,3,Invierno
Intermedia,16:05,3,Invierno
Intermedia,16:10,3,Invierno
Intermedia,16:15,3,Invierno
Intermedia,16:20,3,Invierno
Intermedia,16:25,3,Invierno
Intermedia,16:30,3,Invierno
Intermedia,16:35,3,Invierno
Intermedia,16:40,3,Invierno
Intermedia,16:45,3,Invierno
Intermedia,16:50,3,Invierno
Intermedia,16:55,3,Invierno
Intermedia,17:00,3,Invierno
Intermedia,17:05,3,Invierno
Intermedia,17:10,3,Invierno
Intermedia,17:15,3,Invierno
Intermedia,17:20,3,Invierno
Intermedia,17:25,3,Invierno
Intermedia,17:30,3,Invierno
Intermedia,17:35,3,Invierno
Intermedia,17:40,3,Invierno
Intermedia,17:45,3,Invierno
Intermedia,17:50,3,Invierno
Intermedia,17:55,3,Invierno
Intermedia,18:00,3,Invierno
Intermedia,18:05,3,Invierno
Intermedia,18:10,3,Invierno
Intermedia,18:15,3,Invierno
Intermedia,18:20,3,Invierno
Intermedia,18:25,3,Invierno
Intermedia,18:30,3,Invierno
Intermedia,18:35,3,Invierno
Intermedia,18:40,3,Invierno
Intermedia,18:45,3,Invierno
Intermedia,18:50,3,Invierno
Intermedia,18:55,3,Invierno
Intermedia,19:00,3,Invierno
Intermedia,19:05,3,Invierno
Intermedia,19:10,3,Invierno
Intermedia,19:15,3,Invierno
Intermedia,19:20,3,Invierno
Intermedia,19:25,3,Invierno
Intermedia,19:30,3,Invierno
Intermedia,19:35,3,Invierno
Intermedia,19:40,3,Invierno
Intermedia,19:45,3,Invierno
Intermedia,19:50,3,Invierno
Intermedia,19:55,3,Invierno
Punta,20:00,3,Invierno
Punta,20:05,3,Invierno
Punta,20:10,3,Invierno
Punta,20:15,3,Invierno
Punta,20:20,3,Invierno
Punta,20:25,3,Invierno
Punta,20:30,3,Invierno
Punta,20:35,3,Invierno
Punta,20:40,3,Invierno
Punta,20:45,3,Invierno
Punta,20:50,3,Invierno
Punta,20:55,3,Invierno
Punta,21:00,3,Invierno
Punta,21:05,3,Invierno
Punta,21:10,3,Invierno
Punta,21:15,3,Invierno
Punta,21:20,3,Invierno
Punta,21:25,3,Invierno
Punta,21:30,3,Invierno
Punta,21:35,3,Invierno
Punta,21:40,3,Invierno
Punta,21:45,3,Invierno
Punta,21:50,3,Invierno
Punta,21:55,3,Invierno
Intermedia,22:00,3,Invierno
Intermedia,22:05,3,Invierno
Intermedia,22:10,3,Invierno
Intermedia,22:15,3,Invierno
Intermedia,22:20,3,Invierno
Intermedia,22:25,3,Invierno
Intermedia,22:30,3,Invierno
Intermedia,22:35,3,Invierno
Intermedia,22:40,3,Invierno
Intermedia,22:45,3,Invierno
Intermedia,22:50,3,Invierno
Intermedia,22:55,3,Invierno
Intermedia,23:00,3,Invierno
Intermedia,23:05,3,Invierno
Intermedia,23:10,3,Invierno
Intermedia,23:15,3,Invierno
Intermedia,23:20,3,Invierno
Intermedia,23:25,3,Invierno
Intermedia,23:30,3,Invierno
Intermedia,23:35,3,Invierno
Intermedia,23:40,3,Invierno
Intermedia,23:45,3,Invierno
Intermedia,23:50,3,Invierno
Intermedia,23:55,3,Invierno
Base,0:00,4,Invierno
Base,0:05,4,Invierno
Base,0:10,4,Invierno
Base,0:15,4,Invierno
Base,0:20,4,Invierno
Base,0:25,4,Invierno
Base,0:30,4,Invierno
Base,0:35,4,Invierno
Base,0:40,4,Invierno
Base,0:45,4,Invierno
Base,0:50,4,Invierno
Base,0:55,4,Invierno
Base,1:00,4,Invierno
Base,1:05,4,Invierno
Base,1:10,4,Invierno
Base,1:15,4,Invierno
Base,1:20,4,Invierno
Base,1:25,4,Invierno
Base,1:30,4,Invierno
Base,1:35,4,Invierno
Base,1:40,4,Invierno
Base,1:45,4,Invierno
Base,1:50,4,Invierno
Base,1:55,4,Invierno
Base,2:00,4,Invierno
Base,2:05,4,Invierno
Base,2:10,4,Invierno
Base,2:15,4,Invierno
Base,2:20,4,Invierno
Base,2:25,4,Invierno
Base,2:30,4,Invierno
Base,2:35,4,Invierno
Base,2:40,4,Invierno
Base,2:45,4,Invierno
Base,2:50,4,Invierno
Base,2:55,4,Invierno
Base,3:00,4,Invierno
Base,3:05,4,Invierno
Base,3:10,4,Invierno
Base,3:15,4,Invierno
Base,3:20,4,Invierno
Base,3:25,4,Invierno
Base,3:30,4,Invierno
Base,3:35,4,Invierno
Base,3:40,4,Invierno
Base,3:45,4,Invierno
Base,3:50,4,Invierno
Base,3:55,4,Invierno
Base,4:00,4,Invierno
Base,4:05,4,Invierno
Base,4:10,4,Invierno
Base,4:15,4,Invierno
Base,4:20,4,Invierno
Base,4:25,4,Invierno
Base,4:30,4,Invierno
Base,4:35,4,Invierno
Base,4:40,4,Invierno
Base,4:45,4,Invierno
Base,4:50,4,Invierno
Base,4:55,4,Invierno
Base,5:00,4,Invierno
Base,5:05,4,Invierno
Base,5:10,4,Invierno
Base,5:15,4,Invierno
Base,5:20,4,Invierno
Base,5:25,4,Invierno
Base,5:30,4,Invierno
Base,5:35,4,Invierno
Base,5:40,4,Invierno
Base,5:45,4,Invierno
Base,5:50,4,Invierno
Base,5:55,4,Invierno
Base,6:00,4,Invierno
Base,6:05,4,Invierno
Base,6:10,4,Invierno
Base,6:15,4,Invierno
Base,6:20,4,Invierno
Base,6:25,4,Invierno
Base,6:30,4,Invierno
Base,6:35,4,Invierno
Base,6:40,4,Invierno
Base,6:45,4,Invierno
Base,6:50,4,Invierno
Base,6:55,4,Invierno
Intermedia,7:00,4,Invierno
Intermedia,7:05,4,Invierno
Intermedia,7:10,4,Invierno
Intermedia,7:15,4,Invierno
Intermedia,7:20,4,Invierno
Intermedia,7:25,4,Invierno
Intermedia,7:30,4,Invierno
Intermedia,7:35,4,Invierno
Intermedia,7:40,4,Invierno
Intermedia,7:45,4,Invierno
Intermedia,7:50,4,Invierno
Intermedia,7:55,4,Invierno
Intermedia,8:00,4,Invierno
Intermedia,8:05,4,Invierno
Intermedia,8:10,4,Invierno
Intermedia,8:15,4,Invierno
Intermedia,8:20,4,Invierno
Intermedia,8:25,4,Invierno
Intermedia,8:30,4,Invierno
Intermedia,8:35,4,Invierno
Intermedia,8:40,4,Invierno
Intermedia,8:45,4,Invierno
Intermedia,8:50,4,Invierno
Intermedia,8:55,4,Invierno
Intermedia,9:00,4,Invierno
Intermedia,9:05,4,Invierno
Intermedia,9:10,4,Invierno
Intermedia,9:15,4,Invierno
Intermedia,9:20,4,Invierno
Intermedia,9:25,4,Invierno
Intermedia,9:30,4,Invierno
Intermedia,9:35,4,Invierno
Intermedia,9:40,4,Invierno
Intermedia,9:45,4,Invierno
Intermedia,9:50,4,Invierno
Intermedia,9:55,4,Invierno
Intermedia,10:00,4,Invierno
Intermedia,10:05,4,Invierno
Intermedia,10:10,4,Invierno
Intermedia,10:15,4,Invierno
Intermedia,10:20,4,Invierno
Intermedia,10:25,4,Invierno
Intermedia,10:30,4,Invierno
Intermedia,10:35,4,Invierno
Intermedia,10:40,4,Invierno
Intermedia,10:45,4,Invierno
Intermedia,10:50,4,Invierno
Intermedia,10:55,4,Invierno
Intermedia,11:00,4,Invierno
Intermedia,11:05,4,Invierno
Intermedia,11:10,4,Invierno
Intermedia,11:15,4,Invierno
Intermedia,11:20,4,Invierno
Intermedia,11:25,4,Invierno
Intermedia,11:30,4,Invierno
Intermedia,11:35,4,Invierno
Intermedia,11:40,4,Invierno
Intermedia,11:45,4,Invierno
Intermedia,11:50,4,Invierno
Intermedia,11:55,4,Invierno
Intermedia,12:00,4,Invierno
Intermedia,12:05,4,Invierno
Intermedia,12:10,4,Invierno
Intermedia,12:15,4,Invierno
Intermedia,12:20,4,Invierno
Intermedia,12:25,4,Invierno
Intermedia,12:30,4,Invierno
Intermedia,12:35,4,Invierno
Intermedia,12:40,4,Invierno
Intermedia,12:45,4,Invierno
Intermedia,12:50,4,Invierno
Intermedia,12:55,4,Invierno
Intermedia,13:00,4,Invierno
Intermedia,13:05,4,Invierno
Intermedia,13:10,4,Invierno
Intermedia,13:15,4,Invierno
Intermedia,13:20,4,Invierno
Intermedia,13:25,4,Invierno
Intermedia,13:30,4,Invierno
Intermedia,13:35,4,Invierno
Intermedia,13:40,4,Invierno
Intermedia,13:45,4,Invierno
Intermedia,13:50,4,Invierno
Intermedia,13:55,4,Invierno
Intermedia,14:00,4,Invierno
Intermedia,14:05,4,Invierno
Intermedia,14:10,4,Invierno
Intermedia,14:15,4,Invierno
Intermedia,14:20,4,Invierno
Intermedia,14:25,4,Invierno
Intermedia,14:30,4,Invierno
Intermedia,14:35,4,Invierno
Intermedia,14:40,4,Invierno
Intermedia,14:45,4,Invierno
Intermedia,14:50,4,Invierno
Intermedia,14:55,4,Invierno
Intermedia,15:00,4,Invierno
Intermedia,15:05,4,Invierno
Intermedia,15:10,4,Invierno
Intermedia,15:15,4,Invierno
Intermedia,15:20,4,Invierno
Intermedia,15:25,4,Invierno
Intermedia,15:30,4,Invierno
Intermedia,15:35,4,Invierno
Intermedia,15:40,4,Invierno
Intermedia,15:45,4,Invierno
Intermedia,15:50,4,Invierno
Intermedia,15:55,4,Invierno
Intermedia,16:00,4,Invierno
Intermedia,16:05,4,Invierno
Intermedia,16:10,4,Invierno
Intermedia,16:15,4,Invierno
Intermedia,16:20,4,Invierno
Intermedia,16:25,4,Invierno
Intermedia,16:30,4,Invierno
Intermedia,16:35,4,Invierno
Intermedia,16:40,4,Invierno
Intermedia,16:45,4,Invierno
Intermedia,16:50,4,Invierno
Intermedia,16:55,4,Invierno
Intermedia,17:00,4,Invierno
Intermedia,17:05,4,Invierno
Intermedia,17:10,4,Invierno
Intermedia,17:15,4,Invierno
Intermedia,17:20,4,Invierno
Intermedia,17:25,4,Invierno
Intermedia,17:30,4,Invierno
Intermedia,17:35,4,Invierno
Intermedia,17:40,4,Invierno
Intermedia,17:45,4,Invierno
Intermedia,17:50,4,Invierno
Intermedia,17:55,4,Invierno
Intermedia,18:00,4,Invierno
Intermedia,18:05,4,Invierno
Intermedia,18:10,4,Invierno
Intermedia,18:15,4,Invierno
Intermedia,18:20,4,Invierno
Intermedia,18:25,4,Invierno
Intermedia,18:30,4,Invierno
Intermedia,18:35,4,Invierno
Intermedia,18:40,4,Invierno
Intermedia,18:45,4,Invierno
Intermedia,18:50,4,Invierno
Intermedia,18:55,4,Invierno
Intermedia,19:00,4,Invierno
Intermedia,19:05,4,Invierno
Intermedia,19:10,4,Invierno
Intermedia,19:15,4,Invierno
Intermedia,19:20,4,Invierno
Intermedia,19:25,4,Invierno
Intermedia,19:30,4,Invierno
Intermedia,19:35,4,Invierno
Intermedia,19:40,4,Invierno
Intermedia,19:45,4,Invierno
Intermedia,19:50,4,Invierno
Intermedia,19:55,4,Invierno
Punta,20:00,4,Invierno
Punta,20:05,4,Invierno
Punta,20:10,4,Invierno
Punta,20:15,4,Invierno
Punta,20:20,4,Invierno
Punta,20:25,4,Invierno
Punta,20:30,4,Invierno
Punta,20:35,4,Invierno
Punta,20:40,4,Invierno
Punta,20:45,4,Invierno
Punta,20:50,4,Invierno
Punta,20:55,4,Invierno
Punta,21:00,4,Invierno
Punta,21:05,4,Invierno
Punta,21:10,4,Invierno
Punta,21:15,4,Invierno
Punta,21:20,4,Invierno
Punta,21:25,4,Invierno
Punta,21:30,4,Invierno
Punta,21:35,4,Invierno
Punta,21:40,4,Invierno
Punta,21:45,4,Invierno
Punta,21:50,4,Invierno
Punta,21:55,4,Invierno
Intermedia,22:00,4,Invierno
Intermedia,22:05,4,Invierno
Intermedia,22:10,4,Invierno
Intermedia,22:15,4,Invierno
Intermedia,22:20,4,Invierno
Intermedia,22:25,4,Invierno
Intermedia,22:30,4,Invierno
Intermedia,22:35,4,Invierno
Intermedia,22:40,4,Invierno
Intermedia,22:45,4,Invierno
Intermedia,22:50,4,Invierno
Intermedia,22:55,4,Invierno
Intermedia,23:00,4,Invierno
Intermedia,23:05,4,Invierno
Intermedia,23:10,4,Invierno
Intermedia,23:15,4,Invierno
Intermedia,23:20,4,Invierno
Intermedia,23:25,4,Invierno
Intermedia,23:30,4,Invierno
Intermedia,23:35,4,Invierno
Intermedia,23:40,4,Invierno
Intermedia,23:45,4,Invierno
Intermedia,23:50,4,Invierno
Intermedia,23:55,4,Invierno
Base,0:00,5,Invierno
Base,0:05,5,Invierno
Base,0:10,5,Invierno
Base,0:15,5,Invierno
Base,0:20,5,Invierno
Base,0:25,5,Invierno
Base,0:30,5,Invierno
Base,0:35,5,Invierno
Base,0:40,5,Invierno
Base,0:45,5,Invierno
Base,0:50,5,Invierno
Base,0:55,5,Invierno
Base,1:00,5,Invierno
Base,1:05,5,Invierno
Base,1:10,5,Invierno
Base,1:15,5,Invierno
Base,1:20,5,Invierno
Base,1:25,5,Invierno
Base,1:30,5,Invierno
Base,1:35,5,Invierno
Base,1:40,5,Invierno
Base,1:45,5,Invierno
Base,1:50,5,Invierno
Base,1:55,5,Invierno
Base,2:00,5,Invierno
Base,2:05,5,Invierno
Base,2:10,5,Invierno
Base,2:15,5,Invierno
Base,2:20,5,Invierno
Base,2:25,5,Invierno
Base,2:30,5,Invierno
Base,2:35,5,Invierno
Base,2:40,5,Invierno
Base,2:45,5,Invierno
Base,2:50,5,Invierno
Base,2:55,5,Invierno
Base,3:00,5,Invierno
Base,3:05,5,Invierno
Base,3:10,5,Invierno
Base,3:15,5,Invierno
Base,3:20,5,Invierno
Base,3:25,5,Invierno
Base,3:30,5,Invierno
Base,3:35,5,Invierno
Base,3:40,5,Invierno
Base,3:45,5,Invierno
Base,3:50,5,Invierno
Base,3:55,5,Invierno
Base,4:00,5,Invierno
Base,4:05,5,Invierno
Base,4:10,5,Invierno
Base,4:15,5,Invierno
Base,4:20,5,Invierno
Base,4:25,5,Invierno
Base,4:30,5,Invierno
Base,4:35,5,Invierno
Base,4:40,5,Invierno
Base,4:45,5,Invierno
Base,4:50,5,Invierno
Base,4:55,5,Invierno
Base,5:00,5,Invierno
Base,5:05,5,Invierno
Base,5:10,5,Invierno
Base,5:15,5,Invierno
Base,5:20,5,Invierno
Base,5:25,5,Invierno
Base,5:30,5,Invierno
Base,5:35,5,Invierno
Base,5:40,5,Invierno
Base,5:45,5,Invierno
Base,5:50,5,Invierno
Base,5:55,5,Invierno
Base,6:00,5,Invierno
Base,6:05,5,Invierno
Base,6:10,5,Invierno
Base,6:15,5,Invierno
Base,6:20,5,Invierno
Base,6:25,5,Invierno
Base,6:30,5,Invierno
Base,6:35,5,Invierno
Base,6:40,5,Invierno
Base,6:45,5,Invierno
Base,6:50,5,Invierno
Base,6:55,5,Invierno
Intermedia,7:00,5,Invierno
Intermedia,7:05,5,Invierno
Intermedia,7:10,5,Invierno
Intermedia,7:15,5,Invierno
Intermedia,7:20,5,Invierno
Intermedia,7:25,5,Invierno
Intermedia,7:30,5,Invierno
Intermedia,7:35,5,Invierno
Intermedia,7:40,5,Invierno
Intermedia,7:45,5,Invierno
Intermedia,7:50,5,Invierno
Intermedia,7:55,5,Invierno
Intermedia,8:00,5,Invierno
Intermedia,8:05,5,Invierno
Intermedia,8:10,5,Invierno
Intermedia,8:15,5,Invierno
Intermedia,8:20,5,Invierno
Intermedia,8:25,5,Invierno
Intermedia,8:30,5,Invierno
Intermedia,8:35,5,Invierno
Intermedia,8:40,5,Invierno
Intermedia,8:45,5,Invierno
Intermedia,8:50,5,Invierno
Intermedia,8:55,5,Invierno
Intermedia,9:00,5,Invierno
Intermedia,9:05,5,Invierno
Intermedia,9:10,5,Invierno
Intermedia,9:15,5,Invierno
Intermedia,9:20,5,Invierno
Intermedia,9:25,5,Invierno
Intermedia,9:30,5,Invierno
Intermedia,9:35,5,Invierno
Intermedia,9:40,5,Invierno
Intermedia,9:45,5,Invierno
Intermedia,9:50,5,Invierno
Intermedia,9:55,5,Invierno
Intermedia,10:00,5,Invierno
Intermedia,10:05,5,Invierno
Intermedia,10:10,5,Invierno
Intermedia,10:15,5,Invierno
Intermedia,10:20,5,Invierno
Intermedia,10:25,5,Invierno
Intermedia,10:30,5,Invierno
Intermedia,10:35,5,Invierno
Intermedia,10:40,5,Invierno
Intermedia,10:45,5,Invierno
Intermedia,10:50,5,Invierno
Intermedia,10:55,5,Invierno
Intermedia,11:00,5,Invierno
Intermedia,11:05,5,Invierno
Intermedia,11:10,5,Invierno
Intermedia,11:15,5,Invierno
Intermedia,11:20,5,Invierno
Intermedia,11:25,5,Invierno
Intermedia,11:30,5,Invierno
Intermedia,11:35,5,Invierno
Intermedia,11:40,5,Invierno
Intermedia,11:45,5,Invierno
Intermedia,11:50,5,Invierno
Intermedia,11:55,5,Invierno
Intermedia,12:00,5,Invierno
Intermedia,12:05,5,Invierno
Intermedia,12:10,5,Invierno
Intermedia,12:15,5,Invierno
Intermedia,12:20,5,Invierno
Intermedia,12:25,5,Invierno
Intermedia,12:30,5,Invierno
Intermedia,12:35,5,Invierno
